time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.210858728863,-0.313615715065,11.8077790237,6.10123273077,0.0744566415092,0.0,-0.518629344458,-0.938855517549,2.62311580058,-0.2645742658,0.0566490767722,0.0,470.780766190517,470.11735130973807,470.91316043827794,470.4132093559378
1.3800000000000008,-0.243614143804,-0.373947616149,11.9688517218,6.08534863834,0.0777390187,0.0,-0.57355100551,-1.07381390721,2.74524457282,-0.265057303384,0.0505080463036,0.0,455.06475287710833,454.5748373365906,456.74577830709234,456.6386781964368
1.4400000000000008,-0.2797945317,-0.442867131653,12.1379166642,6.06927304336,0.0805783878297,0.0,-0.63275501535,-1.22514954722,2.88939038506,-0.274374249134,0.0400417658402,0.0,464.2149570555352,463.394176205413,464.93692172473243,464.1371768978384
1.5000000000000009,-0.319285609558,-0.520415203314,12.3118819642,6.05342961758,0.0837905772804,0.0,-0.683872817954,-1.36121202547,2.90893210807,-0.248878542447,0.0720046600575,0.0,423.9135392087087,426.6531760584996,425.5948581262763,427.6971747398456
1.560000000000001,-0.361719101118,-0.605892767948,12.4847466977,6.03867454402,0.088488274123,0.0,-0.730952370238,-1.48923303871,2.85292997006,-0.240581888804,0.0885794639377,0.0,400.22885833798125,401.7401490748758,400.4846829535891,401.17083687277
1.620000000000001,-0.40714720871,-0.699530419656,12.6551437587,6.0248424944,0.0939954177707,0.0,-0.783782646936,-1.6331956311,2.82654624382,-0.215651205216,0.0975267844096,0.0,411.9291374601414,412.7273814035223,410.9520305525905,413.0978062243662
1.680000000000001,-0.456231506457,-0.803086529069,12.8278127608,6.01150064902,0.100064318895,0.0,-0.852953667414,-1.8199112733,2.92819540787,-0.241194625996,0.107549054733,0.0,455.26739602147404,456.0771274466447,457.28228782696135,455.1943473096555
1.740000000000001,-0.509401210744,-0.91760180686,13.0046036554,5.99683162547,0.106770592814,0.0,-0.919978177289,-1.99854940142,2.96406488195,-0.252024129504,0.119097288606,0.0,435.51951759366546,436.4956394857003,437.5446417710949,436.58093806213924
1.8000000000000012,-0.566578468639,-1.04272760321,13.1821400663,5.9818317816,0.113734736377,0.0,-0.986547154244,-2.17357009744,2.95314471903,-0.246231803367,0.109203024036,0.0,422.5543963088272,421.7133292182686,422.4719651615717,422.90492499887307
1.8600000000000012,-0.628598876581,-1.1804939754,13.3648994726,5.96761828501,0.119821575662,0.0,-1.08147468958,-2.42005988982,3.13735172472,-0.222813181229,0.0776620952906,0.0,488.4111333861598,486.0604993024269,486.22248396930115,487.922629840135
1.9200000000000013,-0.696020853099,-1.33225737128,13.5551716072,5.9543845469,0.12400169969,0.0,-1.16633158851,-2.63989021236,3.20401846459,-0.216410201379,0.0445640596924,0.0,453.9604413354368,451.299917734467,453.63113483797565,454.09794920539355
1.9800000000000013,-0.768455114629,-1.49706343217,13.7481266137,5.94152261981,0.126522872739,0.0,-1.24835539341,-2.85474595333,3.22693693147,-0.210567523425,0.0363729505711,0.0,441.26434616511733,440.5885512674158,440.84364472742635,441.28043290518644
2.0400000000000014,-0.845846615372,-1.67497131228,13.9422506385,5.92887019659,0.128786308423,0.0,-1.33153439203,-3.07658305115,3.24296936718,-0.211492135083,0.0402969303811,0.0,440.2603490500702,440.58561449685567,441.01585458258273,440.8952684236332
2.1000000000000014,-0.928348065756,-1.86662645543,14.1377498184,5.91682218993,0.130767296606,0.0,-1.41868500506,-3.31295611889,3.27266227408,-0.185204720324,0.011593105875,0.0,448.5381341571763,446.2011055340714,446.39057546677356,448.4908073190985
2.1600000000000015,-1.01624294812,-2.07305070778,14.3358307556,5.90560505025,0.131895271106,0.0,-1.51117290891,-3.56878784069,3.32890616976,-0.190692773644,0.030296548613,0.0,456.58038830221574,458.0702421392992,459.90641130625994,459.43876589173533
2.2200000000000015,-1.10963969026,-2.29484662543,14.5366311337,5.89403722283,0.133432649592,0.0,-1.60215657845,-3.825353148,3.36331039064,-0.197370139212,0.0140878699632,0.0,454.3587932155697,453.05741183377154,454.2571375431152,453.68585367931684
2.2800000000000016,-1.20851143147,-2.5322301917,14.7392705878,5.88333287693,0.134952657807,0.0,-1.69362565332,-4.0883333742,3.39019384484,-0.155282039108,0.041541666853,0.0,452.31279494398876,454.51875447486515,452.71755957201515,456.06013208806075
2.3400000000000016,-1.31311208039,-2.78618655076,14.9447710145,5.87437551348,0.137621989587,0.0,-1.79323645961,-4.37756801413,3.45846744957,-0.139415204048,0.0498116680246,0.0,470.2507793467224,470.8920341045888,469.18815504769043,470.398743953236
2.4000000000000017,-1.42346050275,-3.05686235661,15.1523299799,5.86610072245,0.14096225071,0.0,-1.88528380221,-4.6456075241,3.45910646339,-0.135069793638,0.0653687471492,0.0,450.34556822208737,451.60434870425274,450.0137523387036,450.3480441894967
2.4600000000000017,-1.53873547454,-3.3418971736,15.3555456572,5.8577933724,0.144837752243,0.0,-1.9575288712,-4.85631000793,3.31438311832,-0.146263469691,0.0629912546108,0.0,401.062412266464,400.8499308830828,400.09298082009394,399.0520629601557
2.520000000000002,-1.65879871414,-3.64083552983,15.5524272289,5.84892655073,0.148486506103,0.0,-2.04486618516,-5.10903548404,3.24748067689,-0.150996986301,0.056056514143,0.0,429.7689234286762,429.18340092222655,431.606876541009,431.18588820602986
2.580000000000002,-1.78450694843,-3.95606969705,15.7472271011,5.84005704665,0.15161509705,0.0,-2.14563592466,-5.39945531215,3.24458082853,-0.142141911414,0.0428709069902,0.0,456.0618566000665,455.0089653073906,454.38035198087823,455.06979662447793
2.640000000000002,-1.91566746255,-4.28708428688,15.9378594028,5.83176989944,0.153763105393,0.0,-2.22658091044,-5.63515259654,3.10925850036,-0.13109832833,0.0153515607967,0.0,411.0914060649911,408.6457708971356,409.8749808849251,410.83597669061913
2.700000000000002,-2.05171828163,-4.6324042604,16.1202674318,5.82401235762,0.154633017174,0.0,-2.30853764059,-5.87629593762,2.97045260005,-0.125908571627,0.0127355089726,0.0,410.9261630752729,410.6940585715669,409.42763296421225,409.8723323446407
2.760000000000002,-2.19293561874,-4.99300940716,16.2955616093,5.81746931047,0.155475725862,0.0,-2.39876251612,-6.14456842331,2.87189991933,-0.0875928352311,0.016543488484,0.0,427.0434486338182,427.368105078304,424.95421824845084,428.2146058314542
2.820000000000002,-2.3396667714,-5.3700946438,16.4652860695,5.81207568414,0.15635798914,0.0,-2.49233622202,-6.42553316227,2.78476119251,-0.0949422761971,0.0107462758478,0.0,432.6465468555631,432.15797992597396,433.89358658179185,433.2690072447696
2.880000000000002,-2.49251038277,-5.7655674677,16.6323657621,5.80624590591,0.157145175101,0.0,-2.60242085459,-6.75737495758,2.78318591677,-0.102017924397,0.0174879089599,0.0,464.9860749114456,465.5138795065621,465.8218761776708,465.26050410317464
2.940000000000002,-2.6510332704,-6.17837529888,16.7939039461,5.79983325288,0.158794763588,0.0,-2.68182581581,-7.00371402699,2.60094735492,-0.118986296352,0.0423501404345,0.0,401.233557839621,403.48520547663486,402.9312698529112,401.38237934751305
3.000000000000002,-2.8152488888,-6.60872121213,16.94931558,5.79270518391,0.161587451722,0.0,-2.79217366559,-7.34173809267,2.57789660998,-0.118433755774,0.0538329162583,0.0,461.68797346325425,462.59441372723927,463.3214482046127,463.35283677969693
3.0600000000000023,-2.98602791808,-7.05920559085,17.1025388112,5.78574592726,0.164917125233,0.0,-2.90066192307,-7.67502326756,2.52805224344,-0.111500281751,0.0586251830921,0.0,456.29304660548814,456.6775229818963,457.3480200076027,457.88840243482315
3.1200000000000023,-3.16367111318,-7.53070610867,17.2541115923,5.77891032519,0.168440421079,0.0,-3.02096822365,-8.04215752625,2.52251445524,-0.119279004815,0.0589136511787,0.0,476.2152606432795,476.2394823096958,476.04211717695995,475.43572507609184
3.1800000000000024,-3.34813166036,-8.02309328893,17.4027218525,5.7714150021,0.171929738051,0.0,-3.12793238139,-8.37144761005,2.42970014681,-0.139653457446,0.0565943785278,0.0,450.336865987828,450.15147794126995,450.1230509981968,448.4564545052447
3.2400000000000024,-3.5395636644,-8.53682667246,17.5480165518,5.76293922941,0.175170715496,0.0,-3.25326729998,-8.75358075117,2.41130247433,-0.144689132381,0.048287147838,0.0,480.4080192517122,479.77925833072834,479.3759792482847,478.97608172225205
3.3000000000000025,-3.73801154849,-9.0721283446,17.6891942538,5.75429458578,0.17796450196,0.0,-3.36180374852,-9.09060816229,2.29300291033,-0.142882551011,0.0428718048761,0.0,449.43028329173757,448.9922907243393,449.5613419601182,449.68862007070925
3.3600000000000025,-3.9431267081,-9.62817380757,17.8235555254,5.74546866863,0.181096884182,0.0,-3.47549086512,-9.44500828328,2.1838897698,-0.15723586734,0.0662970633321,0.0,456.56152589679436,458.4287826860515,456.743964038213,455.5776235100874
3.4200000000000026,-4.15505628554,-10.2055345172,17.9508142533,5.73586715374,0.185162946209,0.0,-3.58902693228,-9.80115511599,2.05614555151,-0.166277167622,0.0705563482357,0.0,455.3627929032799,455.7067996661921,454.2108211579157,453.46110215554285
3.4800000000000026,-4.37270236706,-10.8012769537,18.064860106,5.72554382744,0.189260870234,0.0,-3.66615828473,-10.0582012107,1.74463547945,-0.187260806367,0.0633537034978,0.0,386.78025559266626,386.10533369695395,387.78509928290407,385.774331990864
3.5400000000000027,-4.59610112147,-11.4156372246,18.1647355513,5.71424584979,0.193740924959,0.0,-3.7806489087,-10.4213793603,1.58242245884,-0.190459128279,0.0909423555915,0.0,449.3278141222251,451.56356890934507,448.44150327755773,448.14740451709565
3.6000000000000028,-4.82693316009,-12.0533961743,18.256658902,5.70233106645,0.199160341582,0.0,-3.91395677611,-10.8379445029,1.47884464694,-0.224359239548,0.0890574025972,0.0,476.36614650173095,476.2281741354436,477.9111711760082,475.2824463076379
3.660000000000003,-5.06496432127,-12.7140204048,18.3383314516,5.68913403105,0.204196804034,0.0,-4.02064143948,-11.1838913819,1.24145270981,-0.212350136883,0.0709984314191,0.0,433.42483564310146,431.90975425008975,433.5081601482573,434.4671234015267
3.720000000000003,-5.30936790021,-13.3954240305,18.4050545038,5.67646083658,0.208353699771,0.0,-4.1263123277,-11.5306426754,0.980587906644,-0.209053937175,0.0656076492042,0.0,430.0785014096058,429.62531812708113,429.32599507811807,429.5600026200561
3.780000000000003,-5.56053370136,-14.0989044447,18.457210743,5.66388749509,0.212287563572,0.0,-4.24596387516,-11.9196401119,0.755381944841,-0.210576719827,0.0654777940958,0.0,449.38879373730464,449.3813873586519,449.867841980505,449.7018091797709
3.840000000000003,-5.81914958751,-14.8266027062,18.4962871301,5.65119396835,0.216154643649,0.0,-4.37458760713,-12.3377982267,0.544206622279,-0.213595215902,0.0623161269612,0.0,462.0739077420282,461.82738000299594,462.10750013847417,461.8271452348233
3.900000000000003,-6.08421036662,-15.5761302896,18.5174265288,5.63847339211,0.219560711814,0.0,-4.46096883668,-12.6478721675,0.158771102984,-0.20901845309,0.0423568586731,0.0,399.31215637507427,397.4889566927671,396.71189648799657,397.0818841625996
3.960000000000003,-6.35520401028,-16.3464779458,18.5176420017,5.62579830571,0.221773818422,0.0,-4.5721524355,-13.0315250174,-0.154127036946,-0.216130395778,0.022736684207,0.0,435.175150117966,433.52970686702315,434.65939025601,434.01751789594135
4.020000000000002,-6.63340735559,-17.1415566264,18.5004658536,5.61325709692,0.22324877307,0.0,-4.70110413118,-13.4720175663,-0.421643073968,-0.197663461627,0.0280395851278,0.0,460.4533803969715,460.8729205570098,458.91000610564697,460.33227426790324
4.080000000000001,-6.91908309955,-17.9626279653,18.4657961127,5.60163972464,0.224623739009,0.0,-4.82130269426,-13.8981161429,-0.737024411634,-0.186577882244,0.00994059829903,0.0,450.15358808551895,448.68607293068413,449.2634429086269,450.12553484278016
4.14,-7.2123892799,-18.8107246475,18.4131043675,5.59043781293,0.225526925196,0.0,-4.95529977279,-14.3726960338,-1.02290625414,-0.186940537701,0.0237001054368,0.0,469.46311519631405,470.5298329568465,469.81063618449195,469.75072783425287
4.199999999999998,-7.5122635509,-19.6835268347,18.3377827633,5.57912349328,0.226490996846,0.0,-5.04060956097,-14.722487207,-1.48999900834,-0.19204674836,-0.00710270827438,0.0,403.042320361723,400.24731793750647,402.47575953187595,401.9744084900628
4.259999999999997,-7.81814367336,-20.5801398153,18.2368617494,5.56772096486,0.225971968366,0.0,-5.1551761556,-15.1659612316,-1.87732471023,-0.186313020957,-0.0119411406778,0.0,444.76732229537134,444.3708248759484,444.8447178352057,445.279078683125
4.319999999999996,-8.13198219276,-21.5068709338,18.1157268799,5.55669516306,0.225829687617,0.0,-5.30557364128,-15.7258077037,-2.16514371899,-0.17910448129,0.0119947446036,0.0,494.6477306839331,496.40799019601974,494.0741969974019,494.5765622073929
4.379999999999995,-8.45482669769,-22.4675846568,17.9766425588,5.54551713352,0.226331441446,0.0,-5.45542285308,-16.2986954547,-2.4759043926,-0.207276844623,-0.00012638583323,0.0,498.66611106174116,497.77943247387896,499.662974512578,497.5736621414455
4.439999999999993,-8.78578161849,-23.4605443036,17.8154076463,5.53273020547,0.226786001537,0.0,-5.57606660613,-16.801140147,-2.90300974646,-0.228531703537,0.0197041789126,0.0,465.02347344488845,466.5748986571029,464.88794398039033,463.17540221565395
4.499999999999992,-9.12411380204,-24.4844973425,17.6282784224,5.51918986248,0.227960508486,0.0,-5.70127133843,-17.3315884936,-3.33967184977,-0.220501400878,0.0193157527527,0.0,474.68632400339055,474.6564357976073,473.2471487149917,473.8179654242541
4.559999999999991,-9.46986249034,-25.5404354592,17.4138714553,5.50627203917,0.229422136398,0.0,-5.82329978262,-17.8674369032,-3.81241222555,-0.206531679939,0.032909025881,0.0,471.5633068509775,472.61271458894754,474.30905531040924,475.33850229841187
4.6199999999999894,-9.82217070003,-26.6266901848,17.1679462157,5.49422508174,0.231373540789,0.0,-5.92015858392,-18.3428591595,-4.38965139698,-0.191248383062,0.0317409522345,0.0,441.96870304395287,441.87277123809304,442.69514884852094,443.91176640724245
4.679999999999988,-10.1798396079,-27.7405822018,16.8851922205,5.48284149713,0.233543672695,0.0,-6.00212165453,-18.7892551787,-5.03979693007,-0.186848494857,0.0438091617472,0.0,421.69805073006074,422.7404763254192,423.11201671630965,423.45386476661906
